"city","city_ascii","state_id","state_name","county_fips","county_name","county_fips_all","county_name_all","lat","lng","population","density","source","military","incorporated","timezone","ranking","zips","id"
"Thibodaux","Thibodaux","LA","Louisiana","22057","Lafourche","22057","Lafourche","29.7941","-90.8163","14713","926","polygon","FALSE","TRUE","America/Chicago","3","70301 70310","1840015946"
"Olla","Olla","LA","Louisiana","22059","La Salle Parish","22059","La Salle Parish","31.8981","-92.2404","1366","134","polygon","FALSE","TRUE","America/Chicago","3","71465","1840017060"
"Oberlin","Oberlin","LA","Louisiana","22003","Allen","22003","Allen","30.6070","-92.7724","1733","152","polygon","FALSE","TRUE","America/Chicago","3","70655 70648","1840017168"
"Starks","Starks","LA","Louisiana","22019","Calcasieu","22019","Calcasieu","30.3105","-93.6667","553","62","polygon","FALSE","FALSE","America/Chicago","3","70661","1840026022"
"Plaquemine","Plaquemine","LA","Louisiana","22047","Iberville","22047","Iberville","30.2834","-91.2429","6715","887","polygon","FALSE","TRUE","America/Chicago","3","70764 70765","1840015037"
"Terrytown","Terrytown","LA","Louisiana","22051","Jefferson","22051","Jefferson","29.9016","-90.0280","24216","2532","polygon","FALSE","FALSE","America/Chicago","2","70056","1840013990"
"Arcadia","Arcadia","LA","Louisiana","22013","Bienville","22013","Bienville","32.5506","-92.9218","2771.0","296","polygon","FALSE","TRUE","America/Chicago","3","71001","1840015805"
"Marksville","Marksville","LA","Louisiana","22009","Avoyelles","22009","Avoyelles","31.1247","-92.0652","7225.0","439","polygon","FALSE","TRUE","America/Chicago","3","71351 71350","1840015878"
"Schriever","Schriever","LA","Louisiana","22109","Terrebonne","22109","Terrebonne","29.7334","-90.8310","6385","172","polygon","FALSE","FALSE","America/Chicago","3","70301 70395","1840014033"
"Belmont","Belmont","LA","Louisiana","22085","Sabine","22085","Sabine","31.7182","-93.5082","326","12","polygon","FALSE","FALSE","America/Chicago","3","71486 71406 71450","1840025940"
"Calvin","Calvin","LA","Louisiana","22127","Winn","22127","Winn","31.9617","-92.7758","222","37","polygon","FALSE","TRUE","America/Chicago","3","71483 71410","1840018135"
"Goldonna","Goldonna","LA","Louisiana","22069","Natchitoches","22069","Natchitoches","32.0193","-92.9162","430","14","polygon","FALSE","TRUE","America/Chicago","3","71031","1840018140"
"Monroe","Monroe","LA","Louisiana","22073","Ouachita","22073","Ouachita","32.5183","-92.0775","115462.0","637","polygon","FALSE","TRUE","America/Chicago","2","71209 71203 71202 71201 71207 71210 71212 71213 71217","1840014881"
"Saline","Saline","LA","Louisiana","22013","Bienville","22013","Bienville","32.1632","-92.9770","263","85","polygon","FALSE","TRUE","America/Chicago","3","71070","1840018100"
"Lecompte","Lecompte","LA","Louisiana","22079","Rapides","22079","Rapides","31.0881","-92.3999","1170","424","polygon","FALSE","TRUE","America/Chicago","3","71346","1840017099"
"Donaldsonville","Donaldsonville","LA","Louisiana","22005","Ascension","22005","Ascension","30.0953","-90.9925","16035.0","833","polygon","FALSE","TRUE","America/Chicago","3","70346","1840015045"
"Hester","Hester","LA","Louisiana","22093","St. James","22093","St. James","30.0277","-90.7710","278","31","polygon","FALSE","TRUE","America/Chicago","3","70743 70763 70792","1840039401"
"Mangham","Mangham","LA","Louisiana","22083","Richland","22083","Richland","32.3090","-91.7795","638","229","polygon","FALSE","TRUE","America/Chicago","3","71259","1840016976"
"Franklin","Franklin","LA","Louisiana","22101","St. Mary","22101","St. Mary","29.7851","-91.5098","13292.0","271","polygon","FALSE","TRUE","America/Chicago","3","70538","1840014019"
"Delhi","Delhi","LA","Louisiana","22083","Richland","22083","Richland","32.4529","-91.4900","2716.0","384","polygon","FALSE","TRUE","America/Chicago","3","71232","1840016977"
"Monticello","Monticello","LA","Louisiana","22033","East Baton Rouge","22033","East Baton Rouge","30.4881","-91.0449","4721","762","polygon","FALSE","FALSE","America/Chicago","3","70814","1840031106"
"Choctaw","Choctaw","LA","Louisiana","22057","Lafourche","22057","Lafourche","29.8457","-90.7238","903","55","polygon","FALSE","FALSE","America/Chicago","3","70301","1840031100"
"Quitman","Quitman","LA","Louisiana","22049","Jackson","22049","Jackson","32.3507","-92.7236","173","71","polygon","FALSE","TRUE","America/Chicago","3","71268","1840018115"
"Lafourche Crossing","Lafourche Crossing","LA","Louisiana","22057","Lafourche","22057","Lafourche","29.7675","-90.7697","2007","184","polygon","FALSE","TRUE","America/Chicago","3","70301","1840039417"
"Boutte","Boutte","LA","Louisiana","22089","St. Charles","22089","St. Charles","29.8825","-90.3936","2695","75","polygon","FALSE","FALSE","America/Chicago","3","70039 70080","1840013977"
"Mer Rouge","Mer Rouge","LA","Louisiana","22067","Morehouse","22067","Morehouse","32.7767","-91.7949","563","185","polygon","FALSE","TRUE","America/Chicago","3","71261","1840018075"
"Kenner","Kenner","LA","Louisiana","22051","Jefferson","22051","Jefferson","30.0109","-90.2549","67451","1750","polygon","FALSE","TRUE","America/Chicago","3","70065 70062 70063 70064 70097 70141","1840015047"
"Grambling","Grambling","LA","Louisiana","22061","Lincoln","22061","Lincoln","32.5275","-92.7124","5239","342","polygon","FALSE","TRUE","America/Chicago","3","71245 71270","1840013807"
"Marrero","Marrero","LA","Louisiana","22051","Jefferson","22051","Jefferson","29.8871","-90.1126","31425","1685","polygon","FALSE","FALSE","America/Chicago","3","70072","1840013993"
"Slidell","Slidell","LA","Louisiana","22103","St. Tammany","22103","St. Tammany","30.2881","-89.7826","93882.0","702","polygon","FALSE","TRUE","America/Chicago","3","70460 70458 70459 70469","1840015911"
"Cottonport","Cottonport","LA","Louisiana","22009","Avoyelles","22009","Avoyelles","30.9892","-92.0509","3505.0","372","polygon","FALSE","TRUE","America/Chicago","3","71327","1840017120"
"Welsh","Welsh","LA","Louisiana","22053","Jefferson Davis","22053","Jefferson Davis","30.2355","-92.8135","2633.0","197","polygon","FALSE","TRUE","America/Chicago","3","70591","1840017198"
"Rosepine","Rosepine","LA","Louisiana","22115","Vernon","22115","Vernon","30.9208","-93.2857","1629","259","polygon","FALSE","TRUE","America/Chicago","3","70659 70634","1840018184"
"Fordoche","Fordoche","LA","Louisiana","22077","Pointe Coupee","22077","Pointe Coupee","30.5940","-91.6179","913","144","polygon","FALSE","TRUE","America/Chicago","3","70732","1840017146"
"Martin","Martin","LA","Louisiana","22081","Red River","22081","Red River","32.0982","-93.2193","567","18","polygon","FALSE","TRUE","America/Chicago","3","71019","1840018129"
"Presquille","Presquille","LA","Louisiana","22109","Terrebonne","22109","Terrebonne","29.5586","-90.6385","1453","716","polygon","FALSE","FALSE","America/Chicago","3","70343 70363","1840025141"
"Stonewall","Stonewall","LA","Louisiana","22031","De Soto","22031","De Soto","32.2715","-93.8100","2262","102","polygon","FALSE","TRUE","America/Chicago","3","71078","1840017014"
"Ida","Ida","LA","Louisiana","22017","Caddo","22017","Caddo","33.0001","-93.8949","210","57","polygon","FALSE","TRUE","America/Chicago","3","71044","1840018058"
"Wallace Ridge","Wallace Ridge","LA","Louisiana","22025","Catahoula","22025","Catahoula","31.6849","-91.8321","627","34","polygon","FALSE","FALSE","America/Chicago","3","71343","1840025934"
"Clinton","Clinton","LA","Louisiana","22037","East Feliciana","22037","East Feliciana","30.8614","-91.0150","1531","215","polygon","FALSE","TRUE","America/Chicago","3","70722","1840017160"
"Montpelier","Montpelier","LA","Louisiana","22091","St. Helena","22091","St. Helena","30.6823","-90.6545","248","51","polygon","FALSE","TRUE","America/Chicago","3","70422","1840018211"
"Folsom","Folsom","LA","Louisiana","22103","St. Tammany","22103","St. Tammany","30.6304","-90.1947","841","194","polygon","FALSE","TRUE","America/Chicago","3","70437","1840018223"
"Arnaudville","Arnaudville","LA","Louisiana","22097","St. Landry","22097|22099","St. Landry|St. Martin","30.4021","-91.9320","1065","592","polygon","FALSE","TRUE","America/Chicago","3","70512","1840015905"
"Chalmette","Chalmette","LA","Louisiana","22087","St. Bernard","22087","St. Bernard","29.9437","-89.9660","22907","1232","polygon","FALSE","FALSE","America/Chicago","3","70043 70044","1840014001"
"Vienna","Vienna","LA","Louisiana","22061","Lincoln","22061","Lincoln","32.6093","-92.6481","386","42","polygon","FALSE","TRUE","America/Chicago","3","71235 71270","1840016968"
"Erwinville","Erwinville","LA","Louisiana","22121","West Baton Rouge","22121","West Baton Rouge","30.5428","-91.3913","2427","117","polygon","FALSE","FALSE","America/Chicago","3","70767","1840026009"
"Lydia","Lydia","LA","Louisiana","22045","Iberia","22045","Iberia","29.9263","-91.7813","609","138","polygon","FALSE","FALSE","America/Chicago","3","70560 70569","1840014007"
"Delta","Delta","LA","Louisiana","22065","Madison","22065","Madison","32.3220","-90.9414","263","22","polygon","FALSE","TRUE","America/Chicago","3","71233 71282","1840018101"
"Boothville","Boothville","LA","Louisiana","22075","Plaquemines","22075","Plaquemines","29.3330","-89.4052","701","125","polygon","FALSE","FALSE","America/Chicago","3","70041 70038","1840027025"
"Catahoula","Catahoula","LA","Louisiana","22099","St. Martin","22099","St. Martin","30.2125","-91.7127","918","115","polygon","FALSE","FALSE","America/Chicago","3","70582","1840026015"
"Sugartown","Sugartown","LA","Louisiana","22011","Beauregard","22011","Beauregard","30.8401","-93.0123","78","15","polygon","FALSE","FALSE","America/Chicago","3","70634 70662","1840026000"
"Labadieville","Labadieville","LA","Louisiana","22007","Assumption","22007","Assumption","29.8247","-90.9525","2092","207","polygon","FALSE","FALSE","America/Chicago","3","70301 70372","1840014010"
"Laplace","Laplace","LA","Louisiana","22095","St. John the Baptist","22095","St. John the Baptist","30.0731","-90.4758","28218","521","polygon","FALSE","FALSE","America/Chicago","3","70068 70069","1840013968"
"Lockport Heights","Lockport Heights","LA","Louisiana","22057","Lafourche","22057","Lafourche","29.6564","-90.5486","1481","437","polygon","FALSE","FALSE","America/Chicago","3","70374 70394","1840025137"
"Fifth Ward","Fifth Ward","LA","Louisiana","22009","Avoyelles","22009","Avoyelles","31.1207","-92.1584","573","42","polygon","FALSE","FALSE","America/Chicago","3","71351","1840025977"
"Killian","Killian","LA","Louisiana","22063","Livingston","22063","Livingston","30.3530","-90.5795","1290","45","polygon","FALSE","TRUE","America/Chicago","3","70462","1840018229"
"Napoleonville","Napoleonville","LA","Louisiana","22007","Assumption","22007","Assumption","29.9384","-91.0263","610","1397","polygon","FALSE","TRUE","America/Chicago","3","70390","1840018259"
"Leonville","Leonville","LA","Louisiana","22097","St. Landry","22097","St. Landry","30.4661","-91.9811","1109","157","polygon","FALSE","TRUE","America/Chicago","3","70512 70570 70551","1840017171"
"Shenandoah","Shenandoah","LA","Louisiana","22033","East Baton Rouge","22033","East Baton Rouge","30.4019","-91.0020","20481","1275","polygon","FALSE","FALSE","America/Chicago","3","70817","1840031152"
"Fisher","Fisher","LA","Louisiana","22085","Sabine","22085","Sabine","31.4934","-93.4597","222","139","polygon","FALSE","TRUE","America/Chicago","3","71426","1840018158"
"Robeline","Robeline","LA","Louisiana","22069","Natchitoches","22069","Natchitoches","31.6898","-93.3039","176","57","polygon","FALSE","TRUE","America/Chicago","3","71469","1840018144"
"Breaux Bridge","Breaux Bridge","LA","Louisiana","22099","St. Martin","22099","St. Martin","30.2829","-91.9043","18881.0","416","polygon","FALSE","TRUE","America/Chicago","3","70517","1840013960"
"Farmerville","Farmerville","LA","Louisiana","22111","Union","22111","Union","32.7752","-92.4013","3843.0","255","polygon","FALSE","TRUE","America/Chicago","3","71241","1840016939"
"Lafayette","Lafayette","LA","Louisiana","22055","Lafayette","22055","Lafayette","30.2084","-92.0323","265746.0","882","polygon","FALSE","TRUE","America/Chicago","2","70508 70507 70506 70503 70501 70502 70504 70505 70509 70593 70596 70598","1840015044"
"Walker","Walker","LA","Louisiana","22063","Livingston","22063","Livingston","30.4850","-90.8658","6269","370","polygon","FALSE","TRUE","America/Chicago","3","70785","1840017185"
"Prien","Prien","LA","Louisiana","22019","Calcasieu","22019","Calcasieu","30.1595","-93.2608","7864","522","polygon","FALSE","FALSE","America/Chicago","3","70605","1840013963"
"Venice","Venice","LA","Louisiana","22075","Plaquemines","22075","Plaquemines","29.2875","-89.3637","269","103","polygon","FALSE","FALSE","America/Chicago","3","70091","1840025139"
"Tangipahoa","Tangipahoa","LA","Louisiana","22105","Tangipahoa","22105","Tangipahoa","30.8758","-90.5138","844","324","polygon","FALSE","TRUE","America/Chicago","3","70465","1840018209"
"Varnado","Varnado","LA","Louisiana","22117","Washington","22117","Washington","30.8953","-89.8319","336","152","polygon","FALSE","TRUE","America/Chicago","3","70426 70467","1840018203"
"Oak Grove","Oak Grove","LA","Louisiana","22123","West Carroll","22123","West Carroll","32.8619","-91.3911","1598","359","polygon","FALSE","TRUE","America/Chicago","3","71263 71242","1840016944"
"Gardere","Gardere","LA","Louisiana","22033","East Baton Rouge","22033","East Baton Rouge","30.3582","-91.1345","11229","1305","polygon","FALSE","FALSE","America/Chicago","3","70820 70810","1840013938"
"Loreauville","Loreauville","LA","Louisiana","22045","Iberia","22045","Iberia","30.0601","-91.7378","885","766","polygon","FALSE","TRUE","America/Chicago","3","70552","1840018258"
"Moss Bluff","Moss Bluff","LA","Louisiana","22019","Calcasieu","22019","Calcasieu","30.3039","-93.2051","12491","316","polygon","FALSE","FALSE","America/Chicago","3","70611","1840013962"
"Basile","Basile","LA","Louisiana","22039","Evangeline","22039","Evangeline","30.4855","-92.6010","1811","602","polygon","FALSE","TRUE","America/Chicago","3","70515","1840015895"
"Morse","Morse","LA","Louisiana","22001","Acadia","22001","Acadia","30.1221","-92.4985","803","221","polygon","FALSE","TRUE","America/Chicago","3","70559","1840018242"
"Richmond","Richmond","LA","Louisiana","22065","Madison","22065","Madison","32.3884","-91.1804","558","129","polygon","FALSE","TRUE","America/Chicago","3","71282","1840018103"
"Gibsland","Gibsland","LA","Louisiana","22013","Bienville","22013","Bienville","32.5395","-93.0541","921","135","polygon","FALSE","TRUE","America/Chicago","3","71028","1840016985"
"Ponchatoula","Ponchatoula","LA","Louisiana","22105","Tangipahoa","22105","Tangipahoa","30.4403","-90.4428","7265","592","polygon","FALSE","TRUE","America/Chicago","3","70454","1840015004"
"Ashland","Ashland","LA","Louisiana","22069","Natchitoches","22069","Natchitoches","32.1164","-93.1171","264","3","polygon","FALSE","TRUE","America/Chicago","3","71070 71002","1840018138"
"Bayou Blue","Bayou Blue","LA","Louisiana","22057","Lafourche","22057|22109","Lafourche|Terrebonne","29.6341","-90.6732","12434","206","polygon","FALSE","TRUE","America/Chicago","3","70359 70364","1840039382"
"Benton","Benton","LA","Louisiana","22015","Bossier","22015","Bossier","32.6906","-93.7400","5743.0","372","polygon","FALSE","TRUE","America/Chicago","3","71006","1840015769"
"Covington","Covington","LA","Louisiana","22103","St. Tammany","22103","St. Tammany","30.4808","-90.1122","10416","500","polygon","FALSE","TRUE","America/Chicago","3","70433","1840015019"
"Bryceland","Bryceland","LA","Louisiana","22013","Bienville","22013","Bienville","32.4485","-92.9924","103","17","polygon","FALSE","TRUE","America/Chicago","3","71008 71028","1840018096"
"Meraux","Meraux","LA","Louisiana","22087","St. Bernard","22087","St. Bernard","29.9284","-89.9179","7073","658","polygon","FALSE","FALSE","America/Chicago","3","70075 70092","1840014003"
"Duson","Duson","LA","Louisiana","22055","Lafayette","22055|22001","Lafayette|Acadia","30.2362","-92.1922","1780","219","polygon","FALSE","TRUE","America/Chicago","3","70529","1840017201"
"Raceland","Raceland","LA","Louisiana","22057","Lafourche","22057","Lafourche","29.7282","-90.6362","10322","184","polygon","FALSE","FALSE","America/Chicago","3","70394","1840014027"
"Powhatan","Powhatan","LA","Louisiana","22069","Natchitoches","22069","Natchitoches","31.8738","-93.2033","133","95","polygon","FALSE","TRUE","America/Chicago","3","71457","1840018142"
"French Settlement","French Settlement","LA","Louisiana","22063","Livingston","22063","Livingston","30.3159","-90.8033","1167","165","polygon","FALSE","TRUE","America/Chicago","3","70733","1840018228"
"Forest","Forest","LA","Louisiana","22123","West Carroll","22123","West Carroll","32.7924","-91.4125","337","77","polygon","FALSE","TRUE","America/Chicago","3","71263","1840018078"
"Chackbay","Chackbay","LA","Louisiana","22057","Lafourche","22057","Lafourche","29.8817","-90.7742","5647","76","polygon","FALSE","FALSE","America/Chicago","3","70301","1840014024"
"Moreauville","Moreauville","LA","Louisiana","22009","Avoyelles","22009","Avoyelles","31.0342","-91.9818","894","114","polygon","FALSE","TRUE","America/Chicago","3","71355","1840018190"
"Forest Hill","Forest Hill","LA","Louisiana","22079","Rapides","22079","Rapides","31.0478","-92.5241","803","95","polygon","FALSE","TRUE","America/Chicago","3","71430","1840018179"
"Erath","Erath","LA","Louisiana","22113","Vermilion","22113","Vermilion","29.9588","-92.0371","2087","458","polygon","FALSE","TRUE","America/Chicago","3","70533","1840017211"
"Bayou L'Ourse","Bayou L'Ourse","LA","Louisiana","22007","Assumption","22007","Assumption","29.7174","-91.0607","1549","219","polygon","FALSE","TRUE","America/Chicago","3","70380","1840039400"
"Lakeview","Lakeview","LA","Louisiana","22017","Caddo","22017","Caddo","32.5238","-93.8299","1414","648","polygon","FALSE","FALSE","America/Chicago","3","71107","1840025883"
"Choudrant","Choudrant","LA","Louisiana","22061","Lincoln","22061","Lincoln","32.5509","-92.5118","979","98","polygon","FALSE","TRUE","America/Chicago","3","71227","1840018084"
"Elmwood","Elmwood","LA","Louisiana","22051","Jefferson","22051","Jefferson","29.9555","-90.1879","5037","515","polygon","FALSE","FALSE","America/Chicago","3","70121 70123","1840031147"
"Jamestown","Jamestown","LA","Louisiana","22013","Bienville","22013","Bienville","32.3397","-93.2065","130","28","polygon","FALSE","TRUE","America/Chicago","3","71045","1840018098"
"Plain Dealing","Plain Dealing","LA","Louisiana","22015","Bossier","22015","Bossier","32.9074","-93.6992","960","234","polygon","FALSE","TRUE","America/Chicago","3","71064","1840016934"
"Shreveport","Shreveport","LA","Louisiana","22017","Caddo","22017|22015","Caddo|Bossier","32.4659","-93.7959","287432.0","692","polygon","FALSE","TRUE","America/Chicago","2","71129 71101 71103 71104 71105 71106 71107 71108 71109 71119 71118 71102 71120 71130 71133 71134 71135 71136 71138 71148 71149 71150 71151 71152 71153 71154 71156 71161 71162 71163 71164 71165 71166","1840015768"
"Lutcher","Lutcher","LA","Louisiana","22093","St. James","22093","St. James","30.0646","-90.7124","3300","378","polygon","FALSE","TRUE","America/Chicago","3","70071","1840017208"
"Chatham","Chatham","LA","Louisiana","22049","Jackson","22049","Jackson","32.3094","-92.4522","540","211","polygon","FALSE","TRUE","America/Chicago","3","71226","1840017002"
"Pine Prairie","Pine Prairie","LA","Louisiana","22039","Evangeline","22039","Evangeline","30.7818","-92.4223","1465","350","polygon","FALSE","TRUE","America/Chicago","3","70576 70586","1840018205"
"Maurice","Maurice","LA","Louisiana","22113","Vermilion","22113","Vermilion","30.1041","-92.1211","1413","196","polygon","FALSE","TRUE","America/Chicago","3","70555","1840018255"
"Iota","Iota","LA","Louisiana","22001","Acadia","22001","Acadia","30.3260","-92.4956","1464","445","polygon","FALSE","TRUE","America/Chicago","3","70543","1840017199"
"Georgetown","Georgetown","LA","Louisiana","22043","Grant","22043","Grant","31.7597","-92.3821","324","96","polygon","FALSE","TRUE","America/Chicago","3","71432","1840018166"
"New Llano","New Llano","LA","Louisiana","22115","Vernon","22115","Vernon","31.0970","-93.2767","2370","342","polygon","FALSE","TRUE","America/Chicago","3","71446 71461","1840017111"
"Hosston","Hosston","LA","Louisiana","22017","Caddo","22017","Caddo","32.8849","-93.8820","311","44","polygon","FALSE","TRUE","America/Chicago","3","71043","1840018057"
"St. Rose","St. Rose","LA","Louisiana","22089","St. Charles","22089","St. Charles","29.9649","-90.3088","8123","495","polygon","FALSE","FALSE","America/Chicago","3","70087","1840013973"
"Bridge City","Bridge City","LA","Louisiana","22051","Jefferson","22051","Jefferson","29.9321","-90.1594","6957","642","polygon","FALSE","FALSE","America/Chicago","3","70094","1840013989"
"Montgomery","Montgomery","LA","Louisiana","22043","Grant","22043","Grant","31.6677","-92.8877","721","134","polygon","FALSE","TRUE","America/Chicago","3","71454","1840017068"
"Lacombe","Lacombe","LA","Louisiana","22103","St. Tammany","22103","St. Tammany","30.3141","-89.9310","8519","124","polygon","FALSE","FALSE","America/Chicago","3","70445","1840013942"
"Kaplan","Kaplan","LA","Louisiana","22113","Vermilion","22113","Vermilion","30.0060","-92.2840","4762.0","755","polygon","FALSE","TRUE","America/Chicago","3","70548","1840015050"
"DeRidder","DeRidder","LA","Louisiana","22011","Beauregard","22011|22115","Beauregard|Vernon","30.8467","-93.2931","13617.0","451","polygon","FALSE","TRUE","America/Chicago","3","70634","1840015013"
"Pleasant Hill","Pleasant Hill","LA","Louisiana","22085","Sabine","22085","Sabine","31.8154","-93.5164","702","167","polygon","FALSE","TRUE","America/Chicago","3","71065","1840018161"
"St. Gabriel","St. Gabriel","LA","Louisiana","22047","Iberville","22047","Iberville","30.2536","-91.1013","7304","95","polygon","FALSE","TRUE","America/Chicago","3","70721 70776 70780","1840015926"
"Lake Charles","Lake Charles","LA","Louisiana","22019","Calcasieu","22019","Calcasieu","30.2022","-93.2141","153633.0","688","polygon","FALSE","TRUE","America/Chicago","2","70605 70607 70601 70615 70602 70606 70609 70612 70616 70629","1840015039"
"Lucky","Lucky","LA","Louisiana","22013","Bienville","22013","Bienville","32.2443","-93.0158","262","12","polygon","FALSE","TRUE","America/Chicago","3","71008 71016","1840018099"
"Banks Springs","Banks Springs","LA","Louisiana","22021","Caldwell","22021","Caldwell","32.0764","-92.0850","1431","176","polygon","FALSE","FALSE","America/Chicago","3","71418","1840025921"
"Lafitte","Lafitte","LA","Louisiana","22051","Jefferson","22051","Jefferson","29.6957","-90.0995","886","70","polygon","FALSE","FALSE","America/Chicago","3","70067","1840013992"
"Gray","Gray","LA","Louisiana","22109","Terrebonne","22109","Terrebonne","29.6776","-90.7833","5692","188","polygon","FALSE","FALSE","America/Chicago","3","70359 70360 70364","1840014030"
"Frierson","Frierson","LA","Louisiana","22031","De Soto","22031","De Soto","32.2486","-93.6894","244","170","polygon","FALSE","FALSE","America/Chicago","3","71027","1840025916"
"Gueydan","Gueydan","LA","Louisiana","22113","Vermilion","22113","Vermilion","30.0291","-92.5071","1386","585","polygon","FALSE","TRUE","America/Chicago","3","70542","1840017212"
"Grayson","Grayson","LA","Louisiana","22021","Caldwell","22021","Caldwell","32.0492","-92.1116","520","157","polygon","FALSE","TRUE","America/Chicago","3","71418 71435","1840018125"
"Violet","Violet","LA","Louisiana","22087","St. Bernard","22087","St. Bernard","29.8962","-89.8920","5705","561","polygon","FALSE","FALSE","America/Chicago","3","70092","1840014002"
"Sibley","Sibley","LA","Louisiana","22119","Webster","22119","Webster","32.5423","-93.2947","1168","116","polygon","FALSE","TRUE","America/Chicago","3","71073","1840018061"
"Madisonville","Madisonville","LA","Louisiana","22103","St. Tammany","22103","St. Tammany","30.4006","-90.1655","831","127","polygon","FALSE","TRUE","America/Chicago","3","70447","1840017181"
"Lacassine","Lacassine","LA","Louisiana","22053","Jefferson Davis","22053","Jefferson Davis","30.2331","-92.9208","394","86","polygon","FALSE","FALSE","America/Chicago","3","70650 70647","1840026023"
"Florien","Florien","LA","Louisiana","22085","Sabine","22085","Sabine","31.4480","-93.4583","610","105","polygon","FALSE","TRUE","America/Chicago","3","71429","1840018159"
"Collinston","Collinston","LA","Louisiana","22067","Morehouse","22067","Morehouse","32.6893","-91.8718","262","89","polygon","FALSE","TRUE","America/Chicago","3","71229","1840018074"
"Calhoun","Calhoun","LA","Louisiana","22073","Ouachita","22073","Ouachita","32.5153","-92.3539","529","86","polygon","FALSE","FALSE","America/Chicago","3","71225","1840025105"
"Bourg","Bourg","LA","Louisiana","22109","Terrebonne","22109","Terrebonne","29.5570","-90.6064","2866","195","polygon","FALSE","FALSE","America/Chicago","3","70343","1840025140"
"Estherwood","Estherwood","LA","Louisiana","22001","Acadia","22001","Acadia","30.1816","-92.4633","999","206","polygon","FALSE","TRUE","America/Chicago","3","70534","1840018240"
"Richwood","Richwood","LA","Louisiana","22073","Ouachita","22073","Ouachita","32.4485","-92.0773","3409","522","polygon","FALSE","TRUE","America/Chicago","3","71202","1840018087"
"Bordelonville","Bordelonville","LA","Louisiana","22009","Avoyelles","22009","Avoyelles","31.1012","-91.9005","572","50","polygon","FALSE","FALSE","America/Chicago","3","71355 71320","1840025975"
"Addis","Addis","LA","Louisiana","22121","West Baton Rouge","22121","West Baton Rouge","30.3652","-91.2659","5227","480","polygon","FALSE","TRUE","America/Chicago","3","70710","1840015915"
"Wallace","Wallace","LA","Louisiana","22095","St. John the Baptist","22095","St. John the Baptist","30.0303","-90.6569","520","31","polygon","FALSE","FALSE","America/Chicago","3","70090 70049","1840013967"
"Clayton","Clayton","LA","Louisiana","22029","Concordia","22029","Concordia","31.7226","-91.5373","672","164","polygon","FALSE","TRUE","America/Chicago","3","71326 71334","1840017074"
"Keachi","Keachi","LA","Louisiana","22031","De Soto","22031","De Soto","32.1708","-93.9160","297","22","polygon","FALSE","TRUE","America/Chicago","3","71046","1840073882"
"Longstreet","Longstreet","LA","Louisiana","22031","De Soto","22031","De Soto","32.0976","-93.9505","159","29","polygon","FALSE","TRUE","America/Chicago","3","71046 71049 71050","1840018120"
"Pointe a la Hache","Pointe a la Hache","LA","Louisiana","22075","Plaquemines","22075","Plaquemines","29.5737","-89.7807","251","55","polygon","FALSE","FALSE","America/Chicago","3","70082","1840031146"
"Rock Hill","Rock Hill","LA","Louisiana","22043","Grant","22043","Grant","31.4427","-92.5695","160","16","polygon","FALSE","FALSE","America/Chicago","3","71417","1840025946"
"Atlanta","Atlanta","LA","Louisiana","22127","Winn","22127","Winn","31.8064","-92.7383","151","53","polygon","FALSE","TRUE","America/Chicago","3","71404","1840018134"
"Reeves","Reeves","LA","Louisiana","22003","Allen","22003","Allen","30.5216","-93.0428","233","37","polygon","FALSE","TRUE","America/Chicago","3","70658","1840018220"
"Cankton","Cankton","LA","Louisiana","22097","St. Landry","22097","St. Landry","30.3455","-92.1130","501","94","polygon","FALSE","TRUE","America/Chicago","3","70584","1840018221"
"Belle Chasse","Belle Chasse","LA","Louisiana","22075","Plaquemines","22075","Plaquemines","29.8472","-90.0069","13585","210","polygon","FALSE","FALSE","America/Chicago","3","70037 70093 70143","1840014028"
"Zwolle","Zwolle","LA","Louisiana","22085","Sabine","22085","Sabine","31.6398","-93.6412","1929","163","polygon","FALSE","TRUE","America/Chicago","3","71486","1840017064"
"Natchez","Natchez","LA","Louisiana","22069","Natchitoches","22069","Natchitoches","31.6743","-93.0456","601","224","polygon","FALSE","TRUE","America/Chicago","3","71456 71457","1840018141"
"Lake Arthur","Lake Arthur","LA","Louisiana","22053","Jefferson Davis","22053","Jefferson Davis","30.0795","-92.6773","2802.0","573","polygon","FALSE","TRUE","America/Chicago","3","70549","1840017196"
"St. Maurice","St. Maurice","LA","Louisiana","22127","Winn","22127","Winn","31.7613","-92.9389","414","23","polygon","FALSE","FALSE","America/Chicago","3","71457 71454 71471","1840025927"
"Turkey Creek","Turkey Creek","LA","Louisiana","22039","Evangeline","22039","Evangeline","30.8732","-92.4170","459","71","polygon","FALSE","TRUE","America/Chicago","3","70586 70585","1840018206"
"Joyce","Joyce","LA","Louisiana","22127","Winn","22127","Winn","31.9347","-92.5850","126","16","polygon","FALSE","FALSE","America/Chicago","3","71483 71440","1840025926"
"Ball","Ball","LA","Louisiana","22079","Rapides","22079","Rapides","31.4188","-92.4084","4015","194","polygon","FALSE","TRUE","America/Chicago","3","71405","1840015868"
"Columbia","Columbia","LA","Louisiana","22021","Caldwell","22021","Caldwell","32.1026","-92.0770","374","190","polygon","FALSE","TRUE","America/Chicago","3","71418","1840017022"
"St. Joseph","St. Joseph","LA","Louisiana","22107","Tensas","22107","Tensas","31.9202","-91.2401","1032","447","polygon","FALSE","TRUE","America/Chicago","3","71366","1840018126"
